"   ","ASSETID","SHOPID","ACCID","EQUIPMENTNO","ASSETSNAME","ASSETSTYPEID","CHANGETYPEID","UNITNAME","INITQTY","CURRQTY","PRICE","RAWVALUE","SPECS","ADDRESS","USESTATUS","CHARGEMAN","INDATE","OPID","OPDATE","INITFLAG","DEPID","MEMO","RENT_NUM","CHANGEAMOUNT","IMAGES","ASSETID","ASSETCODE","ASSETNAME","PARENTID","UNITNAME","ISUSED","MEMO","ISDETAIL"
"1824","24232","11004","1","003","计生桌","11","1","套","15.000000","15.000000","240.000000","3600.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","3600","","11","010202","办公家具","3","套","T","办公家具",""
"1825","24236","11004","1","004","床","11","1","套","6.000000","6.000000","300.000000","1800.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","1800","","11","010202","办公家具","3","套","T","办公家具",""
"1826","24238","11004","1","005","柜子","11","1","个","11.000000","11.000000","400.000000","4400.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","4400","","11","010202","办公家具","3","套","T","办公家具",""
"1827","24230","11004","1","002","办公桌","11","1","套","6.000000","6.000000","400.000000","2400.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","2400","","11","010202","办公家具","3","套","T","办公家具",""
"1828","24253","11004","1","012","音箱品","12","1","盒","50.000000","50.000000","60.000000","3000.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","3000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1829","24247","11004","1","009","功放","12","1","套","2.000000","2.000000","1000.000000","2000.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","2000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1830","24242","11004","1","007","VCD","12","1","台","1.000000","1.000000","300.000000","300.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","300","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1831","24240","11004","1","006","电视机","12","1","台","1.000000","1.000000","1900.000000","1900.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","1900","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1832","24252","11004","1","011","图书","12","1","册","1800.000000","1800.000000","25.000000","45000.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","45000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1833","24245","11004","1","008","远程教育","12","1","台","1.000000","1.000000","800.000000","800.000000","","村室","1","王亨云","2012-10-22","295","2012-10-22","F","","","","800","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1834","24251","11004","1","010","雨量检测器","17","3","个","1.000000","1.000000","700.000000","700.000000","","村室房上","1","王亨云","2012-10-22","295","2012-10-22","F","","","","700","","17","010502","专用设备","6","个","T","专用设备",""
"1835","24256","11004","1","015","公路","18","2","米","2800.000000","2800.000000","196.000000","550000.000000","","杨树洼村","1","王亨云","2012-10-22","295","2012-10-22","F","","","","550000","","18","010503","其它","6","个","T","其它",""
"1836","24739","11005","1","","村委房屋","7","2","平米","1.000000","1.000000","105000.000000","105000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","105000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1837","25061","11005","1","","学校房屋","8","2","","4.000000","4.000000","12000.000000","48000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","48000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1838","24742","11005","1","","电脑","10","1","套","2.000000","2.000000","2500.000000","5000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","5000","","10","010201","办公设备","3","套","T","办公设备",""
"1839","24743","11005","1","","柜子","11","1","套","6.000000","6.000000","400.000000","2400.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","2400","","11","010202","办公家具","3","套","T","办公家具",""
"1840","24744","11005","1","","凳子","11","1","套","45.000000","45.000000","300.000000","13500.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","13500","","11","010202","办公家具","3","套","T","办公家具",""
"1841","24745","11005","1","","办公桌","11","1","套","6.000000","6.000000","150.000000","900.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","900","","11","010202","办公家具","3","套","T","办公家具",""
"1842","24741","11005","1","","电视机","12","1","套","3.000000","3.000000","3300.000000","10000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","10000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1843","26599","11007","1","","村委房屋","7","2","间","9.000000","9.000000","11111.110000","100000.000000","","杨河村岭头","1","","2012-10-11","306","2012-12-05","F","","","","100000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1844","26600","11007","1","","教学楼","8","2","间","9.000000","9.000000","11111.110000","100000.000000","","杨河村岭头","1","","2012-10-11","306","2012-12-05","F","","","","100000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1845","26863","11007","1","","旧房","9","2","间","16.000000","16.000000","200.000000","3200.000000","","杨河村岭头","2","","2012-10-12","306","2012-10-12","F","","","","3200","","9","010103","其他房屋","2","平米","T","其他房屋",""
"1846","26605","11007","1","","书柜","10","1","个","5.000000","5.000000","600.000000","3000.000000","","杨河村","1","","2012-10-11","306","2012-12-05","F","","","","3000","","10","010201","办公设备","3","套","T","办公设备",""
"1847","26604","11007","1","","橙子","11","1","个","30.000000","30.000000","40.000000","1200.000000","","杨河村","1","","2012-10-11","306","2012-12-05","F","","","","1200","","11","010202","办公家具","3","套","T","办公家具",""
"1848","26603","11007","1","","桌子","11","1","张","14.000000","14.000000","71.420000","1000.000000","","杨河村","1","","2012-10-11","306","2012-12-05","F","","","","1000","","11","010202","办公家具","3","套","T","办公家具",""
"1849","26601","11007","1","","办公桌","11","1","张","2.000000","2.000000","500.000000","1000.000000","","杨河村","1","","2012-10-11","306","2012-12-05","F","","","","1000","","11","010202","办公家具","3","套","T","办公家具",""
"1850","38056","11007","1","","办公桌椅","11","1","","4.000000","4.000000","600.000000","2400.000000","","杨河村室内","1","","2018-03-30","306","2018-03-30","F","","","","2400","","11","010202","办公家具","3","套","T","办公家具",""
"1851","38057","11007","1","","资料柜","11","1","","4.000000","4.000000","400.000000","1600.000000","","杨河村室内","1","","2018-03-30","306","2018-03-30","F","","","","1600","","11","010202","办公家具","3","套","T","办公家具",""
"1852","26602","11007","1","","沙发","11","1","组","2.000000","2.000000","750.000000","1500.000000","","杨河村","1","","2012-10-11","306","2012-12-05","F","","","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"1853","26606","11007","1","","图书","18","1","本","1800.000000","1800.000000","4.440000","8000.000000","","杨河村","1","","2012-10-11","306","2012-12-05","F","","","","8000","","18","010503","其它","6","个","T","其它",""
"1854","25062","11010","1","","教学楼","8","2","","1.000000","1.000000","220000.000000","220000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","220000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1855","25065","11010","1","","远程教育电视","10","1","","1.000000","1.000000","2000.000000","2000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","2000","","10","010201","办公设备","3","套","T","办公设备",""
"1856","25063","11010","1","","桌子凳子","11","1","","120.000000","120.000000","25.000000","3000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","3000","","11","010202","办公家具","3","套","T","办公家具",""
"1857","25069","11010","1","","椅子","11","1","","2.000000","2.000000","200.000000","400.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","400","","11","010202","办公家具","3","套","T","办公家具",""
"1858","25074","11010","1","","柜子桌子椅子","11","1","","18.000000","18.000000","194.000000","3500.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","3500","","11","010202","办公家具","3","套","T","办公家具",""
"1859","25068","11010","1","","办公桌","11","1","","1.000000","1.000000","1200.000000","1200.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","1200","","11","010202","办公家具","3","套","T","办公家具",""
"1860","25072","11010","1","","农村书屋书","12","1","","1500.000000","1500.000000","13.000000","20000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","20000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1861","25066","11010","1","","水泵","13","1","","4.000000","4.000000","2500.000000","10000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","10000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1862","22505","11012","1","001","村室一座","7","2","间","18.000000","18.000000","5277.770000","95000.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","95000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1863","22530","11012","1","010","远程教育","10","1","台","1.000000","1.000000","800.000000","800.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","800","","10","010201","办公设备","3","套","T","办公设备",""
"1864","22524","11012","1","007","柜子","10","1","个","8.000000","8.000000","400.000000","3200.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","3200","","10","010201","办公设备","3","套","T","办公设备",""
"1865","23398","11012","1","003","办公桌","11","1","套","2.000000","2.000000","500.000000","1000.000000","","村委会","1","张韶华","2012-10-17","295","2012-10-17","F","","","","1000","","11","010202","办公家具","3","套","T","办公家具",""
"1866","22522","11012","1","006","床","11","1","张","2.000000","2.000000","300.000000","600.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","600","","11","010202","办公家具","3","套","T","办公家具",""
"1867","22534","11012","1","013","沙发","11","1","套","1.000000","1.000000","4000.000000","4000.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","4000","","11","010202","办公家具","3","套","T","办公家具",""
"1868","22513","11012","1","004","办公椅","11","1","把","2.000000","2.000000","300.000000","600.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","600","","11","010202","办公家具","3","套","T","办公家具",""
"1869","22507","11012","1","002","桌子","11","1","套","18.000000","18.000000","100.000000","1800.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","1800","","11","010202","办公家具","3","套","T","办公家具",""
"1870","22518","11012","1","005","会议室椅子","11","1","把","16.000000","16.000000","50.000000","800.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","800","","11","010202","办公家具","3","套","T","办公家具",""
"1871","22532","11012","1","012","音像品","12","1","套","30.000000","30.000000","60.000000","1800.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","1800","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1872","22528","11012","1","009","VCD","12","1","台","1.000000","1.000000","300.000000","300.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","300","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1873","22538","11012","1","014","球栏","12","1","付","2.000000","2.000000","500.000000","1000.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","1000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1874","22527","11012","1","008","电视机","12","1","台","1.000000","1.000000","1900.000000","1900.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","1900","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1875","22531","11012","1","011","图书","12","1","本","1800.000000","1800.000000","25.000000","45000.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","45000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1876","22541","11012","1","016","水池","13","2","个","3.000000","3.000000","83333.330000","250000.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-17","F","","烟水配套工程3个水池2011年1-6月完工","","250000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1877","22539","11012","1","015","公路","18","2","米","5300.000000","5300.000000","128.300000","680000.000000","","土岭村","1","张韶华","2012-10-12","295","2012-10-12","F","","","","680000","","18","010503","其它","6","个","T","其它",""
"1878","25077","11015","1","","教学楼","8","2","","19.000000","19.000000","16315.000000","310000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","310000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1879","25079","11015","1","","电视机","10","1","","1.000000","1.000000","1250.000000","1250.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","1250","","10","010201","办公设备","3","套","T","办公设备",""
"1880","25078","11015","1","","教学设施","14","1","","125.000000","125.000000","68.000000","8600.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","8600","","14","010303","教学科研设施","4","套","T","教学科研设施",""
"1881","25081","11015","1","","防汛设施","18","1","","2.000000","2.000000","2800.000000","5600.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","5600","","18","010503","其它","6","个","T","其它",""
"1882","26607","11017","1","","村委房屋","7","2","间","4.000000","4.000000","12500.000000","50000.000000","","红花窝村","1","","2012-10-11","306","2012-12-05","F","","","","50000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1883","38116","11017","1","","打印机","10","1","台","1.000000","1.000000","1600.000000","1600.000000","","红花窝村委","1","","2019-01-24","306","2019-01-24","F","","","","1600","","10","010201","办公设备","3","套","T","办公设备",""
"1884","26608","11017","1","","办公设备","10","1","套","2.000000","2.000000","750.000000","1500.000000","","红花窝村","1","","2012-10-11","306","2012-12-05","F","","","","1500","","10","010201","办公设备","3","套","T","办公设备",""
"1885","26611","11017","1","","书柜","10","1","个","8.000000","8.000000","350.000000","2800.000000","","红花窝村","1","","2012-10-11","306","2012-12-05","F","","","","2800","","10","010201","办公设备","3","套","T","办公设备",""
"1886","38115","11017","1","","联想电脑","10","1","台","2.000000","2.000000","4600.000000","9200.000000","","红花窝村委","1","","2019-01-24","306","2019-01-24","F","","","","9200","","10","010201","办公设备","3","套","T","办公设备",""
"1887","26609","11017","1","","电视机","12","1","台","1.000000","1.000000","1000.000000","1000.000000","","红花窝村","1","","2012-10-11","306","2012-12-05","F","","","","1000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1888","26610","11017","1","","图书","18","23","本","950.000000","950.000000","8.210000","7800.000000","","红花窝村","1","","2012-10-11","306","2012-12-05","F","","","","7800","","18","010503","其它","6","个","T","其它",""
"1889","25793","11018","1","","村委房屋","7","2","间","12.000000","12.000000","9000.000000","112000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","112000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1890","25792","11018","1","","学校房屋","8","2","间","16.000000","16.000000","22500.000000","360000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","360000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1891","25788","11018","1","","鸡厂厂房","9","2","间","18.000000","18.000000","4000.000000","80000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","80000","","9","010103","其他房屋","2","平米","T","其他房屋",""
"1892","25790","11018","1","","电视机","10","1","台","2.000000","2.000000","2000.000000","4000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","4000","","10","010201","办公设备","3","套","T","办公设备",""
"1893","25791","11018","1","","电脑","10","1","台","1.000000","1.000000","2000.000000","2000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","2000","","10","010201","办公设备","3","套","T","办公设备",""
"1894","25789","11018","1","","办公桌椅","11","1","套","25.000000","25.000000","600.000000","15000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","15000","","11","010202","办公家具","3","套","T","办公家具",""
"1895","25786","11018","1","","娱乐设施","12","2","个","6.000000","6.000000","1500.000000","10000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","10000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1896","27593","11018","1","","球场文化大院","12","2","个","1.000000","1.000000","5000.000000","5000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","5000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1897","25787","11018","1","","水井","13","2","眼","2.000000","2.000000","200000.000000","400000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","400000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1898","27592","11018","1","","公路","18","2","米","3000.000000","3000.000000","150.000000","500000.000000","","","1","","2012-10-12","293","2012-10-12","F","","","","500000","","18","010503","其它","6","个","T","其它",""
"1899","24415","11019","1","","村室房屋","7","2","间","7.000000","7.000000","10000.000000","70000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","70000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1900","24418","11019","1","","教学楼","8","2","平米","20.000000","20.000000","10750.000000","215000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","215000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1901","24424","11019","1","","老村学校","8","2","","22.000000","22.000000","590.900000","13000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","13000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1902","24422","11019","1","","电脑","10","1","","1.000000","1.000000","4000.000000","4000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","4000","","10","010201","办公设备","3","套","T","办公设备",""
"1903","24420","11019","1","","办公家具","11","1","","4.000000","4.000000","600.000000","2400.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","2400","","11","010202","办公家具","3","套","T","办公家具",""
"1904","24421","11019","1","","电视","12","1","","1.000000","1.000000","3000.000000","3000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","3000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1905","24427","11019","1","","烟水配套工程","13","2","","1.000000","1.000000","900000.000000","900000.000000","","","1","","2012-10-19","301","2012-10-19","F","","","","900000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1906","22448","11020","1","001","村房屋","7","2","间","53.000000","53.000000","15094.330000","800000.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","800000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1907","25851","11020","1","002","学校房屋","8","2","间","1.000000","1.000000","20000.000000","780000.000000","","韩家坑村委","1","韩小月","2012-10-12","295","2012-10-12","F","","","","780000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1908","27574","11020","1","013","沙发","10","1","套","6.000000","6.000000","500.000000","3000.000000","","村委会","1","韩小月","2012-12-13","295","2012-12-13","F","","2012-12-13入账，新购置 ","","3000","","10","010201","办公设备","3","套","T","办公设备",""
"1909","22489","11020","1","008","资料柜","10","1","个","12.000000","12.000000","266.660000","3200.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","3200","","10","010201","办公设备","3","套","T","办公设备",""
"1910","27577","11020","1","","桌子","11","1","套","2.000000","2.000000","900.000000","1800.000000","014","村委会","1","韩小月","2012-11-13","295","2012-11-13","F","","2012-11-13入账，新购置","","1800","","11","010202","办公家具","3","套","T","办公家具",""
"1911","27579","11020","1","015","椅子","11","1","套","6.000000","6.000000","233.300000","1400.000000","","村委会","1","韩小月","2012-11-13","295","2012-11-13","F","","2012-11-13入账，新购置","","1400","","11","010202","办公家具","3","套","T","办公家具",""
"1912","22481","11020","1","006","村椅子","11","1","把","108.000000","108.000000","55.740000","6020.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","6020","","11","010202","办公家具","3","套","T","办公家具",""
"1913","25852","11020","1","007","沙发、茶几","11","1","套","3.000000","3.000000","4000.000000","12000.000000","","村室","1","韩小月","2012-10-12","295","2012-10-12","F","","","","12000","","11","010202","办公家具","3","套","T","办公家具",""
"1914","22476","11020","1","005","村桌子","11","1","张","72.000000","72.000000","188.880000","13600.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-15","F","","","","13600","","11","010202","办公家具","3","套","T","办公家具",""
"1915","22495","11020","1","010","球栏","12","1","付","1.000000","1.000000","3000.000000","3000.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","3000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1916","22455","11020","1","003","休闲广场","12","2","个","1.000000","1.000000","150000.000000","150000.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","150000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1917","25853","11020","1","009","建身器材","12","1","套","6.000000","6.000000","1000.000000","6000.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","6000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1918","27568","11020","1","012","防盗门","16","1","个","1.000000","1.000000","6800.000000","6800.000000","","村委会","1","韩小月","2012-11-13","295","2012-11-13","F","","2012-11-13入账，新购置","","6800","","16","010501","一般设备","6","个","T","一般设备",""
"1919","22499","11020","1","011","铁门","17","1","个","3.000000","3.000000","1500.000000","4500.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","4500","","17","010502","专用设备","6","个","T","专用设备",""
"1920","22463","11020","1","004","村原有羊场","18","2","间","6.000000","6.000000","10000.000000","60000.000000","","韩家坑村","1","韩小月","2012-10-12","295","2012-10-12","F","","","","60000","","18","010503","其它","6","个","T","其它",""
"1921","25095","11024","1","","村室","7","2","栋","1.000000","1.000000","80000.000000","80000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","80000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1922","25106","11024","1","","教学楼","8","2","栋","1.000000","1.000000","200000.000000","200000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","200000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1923","25115","11024","1","","烟站","9","2","平米","1.000000","1.000000","468000.000000","468000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","468000","","9","010103","其他房屋","2","平米","T","其他房屋",""
"1924","25110","11024","1","","学校电视","10","1","套","2.000000","2.000000","2500.000000","5000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","5000","","10","010201","办公设备","3","套","T","办公设备",""
"1925","25101","11024","1","","电脑","10","1","台","2.000000","2.000000","3000.000000","6000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","6000","","10","010201","办公设备","3","套","T","办公设备",""
"1926","25098","11024","1","","远程教育","10","1","套","1.000000","1.000000","4000.000000","4000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","4000","","10","010201","办公设备","3","套","T","办公设备",""
"1927","25114","11024","1","","学生课桌","11","1","个","40.000000","40.000000","100.000000","4000.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","4000","","11","010202","办公家具","3","套","T","办公家具",""
"1928","25108","11024","1","","办公桌","11","1","个","10.000000","10.000000","150.000000","1500.000000","","","1","","2012-11-19","301","2012-11-19","F","","","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"1929","22633","11026","1","001","村委房屋","7","2","间","10.000000","10.000000","16000.000000","160000.000000","","韶峰村","1","李伍法","2012-10-12","295","2012-10-12","F","","","","160000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1930","22634","11026","1","002","学校房屋","8","2","间","20.000000","20.000000","10000.000000","200000.000000","","韶峰村","1","李伍法","2012-10-12","295","2012-10-12","F","","","","200000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1931","22637","11026","1","003","学校平房","8","2","间","5.000000","5.000000","7000.000000","35000.000000","","韶峰村","1","李伍法","2012-10-12","295","2012-10-12","F","","","","35000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1932","22749","11026","1","010","变压器房","9","3","间","1.000000","1.000000","15000.000000","15000.000000","","韶峰村","1","李伍法","2012-10-13","295","2012-10-13","F","","烟草公司建转入","","15000","","9","010103","其他房屋","2","平米","T","其他房屋",""
"1933","22759","11026","1","020","小木柜","11","1","个","2.000000","2.000000","50.000000","100.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","100","","11","010202","办公家具","3","套","T","办公家具",""
"1934","22763","11026","1","024","活石桌","11","1","张","1.000000","1.000000","300.000000","300.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","300","","11","010202","办公家具","3","套","T","办公家具",""
"1935","22775","11026","1","035","饮水机","11","1","套","1.000000","1.000000","300.000000","300.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","300","","11","010202","办公家具","3","套","T","办公家具",""
"1936","22769","11026","1","030","办公椅","11","1","个","10.000000","10.000000","45.000000","450.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","450","","11","010202","办公家具","3","套","T","办公家具",""
"1937","22753","11026","1","014","沙发","11","1","套","6.000000","6.000000","450.000000","2700.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","2700","","11","010202","办公家具","3","套","T","办公家具",""
"1938","22764","11026","1","025","阅览案","11","1","套","1.000000","1.000000","300.000000","300.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","300","","11","010202","办公家具","3","套","T","办公家具",""
"1939","22768","11026","1","029","长会议桌","11","1","张","4.000000","4.000000","400.000000","1600.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","1600","","11","010202","办公家具","3","套","T","办公家具",""
"1940","22757","11026","1","018","铁皮柜","11","1","套","7.000000","7.000000","300.000000","2100.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","2100","","11","010202","办公家具","3","套","T","办公家具",""
"1941","22758","11026","1","019","木柜","11","1","个","2.000000","2.000000","235.000000","470.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","470","","11","010202","办公家具","3","套","T","办公家具",""
"1942","22755","11026","1","016","茶几","11","1","套","4.000000","4.000000","125.000000","500.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","500","","11","010202","办公家具","3","套","T","办公家具",""
"1943","22754","11026","1","015","老板桌","11","1","张","1.000000","1.000000","600.000000","600.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","600","","11","010202","办公家具","3","套","T","办公家具",""
"1944","22756","11026","1","017","连椅","11","1","个","4.000000","4.000000","50.000000","200.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","200","","11","010202","办公家具","3","套","T","办公家具",""
"1945","22760","11026","1","021","方凳","11","1","套","31.000000","31.000000","38.700000","1200.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","1200","","11","010202","办公家具","3","套","T","办公家具",""
"1946","22752","11026","1","013","办公桌","11","1","张","6.000000","6.000000","140.000000","840.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","840","","11","010202","办公家具","3","套","T","办公家具",""
"1947","22766","11026","1","027","床","11","1","张","2.000000","2.000000","100.000000","200.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","200","","11","010202","办公家具","3","套","T","办公家具",""
"1948","22751","11026","1","012","电视机","12","1","台","1.000000","1.000000","1000.000000","1000.000000","","村室","1","李伍法","2012-10-20","295","2012-10-20","F","","","","1000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1949","22774","11026","1","034","音像","12","1","台","2.000000","2.000000","100.000000","200.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","200","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1950","22761","11026","1","022","课桌","12","1","张","16.000000","16.000000","100.000000","1600.000000","","村室","1","李伍法","2012-10-13","295","2012-10-13","F","","","","1600","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1951","22776","11026","1","031","投影机","12","1","台","1.000000","1.000000","1450.000000","1450.000000","","村收","1","李伍法","2012-10-13","295","2012-10-13","F","","","","1450","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1952","22772","11026","1","033","喇叭","12","1","套","2.000000","2.000000","50.000000","100.000000","","村收","1","李伍法","2012-10-13","295","2012-10-13","F","","","","100","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
